Performance,RT,ProbRatio,NumRatio,DenRatio,AreaCtl,WinSide1,WinSide2,DenSide1,DenSide2,ProbSide1,ProbSide2,sideR,subID
0,0.54705,0.66667,1,0.66667,1,3,3,8,12,0.375,0.25,2,16
0,0.57132,1,0.8,0.8,2,4,5,16,20,0.25,0.25,2,16
1,0.50379,0.5,0.25,0.5,1,6,24,16,32,0.375,0.75,2,16
1,0.43307,0.66667,0.88889,0.75,2,9,8,12,16,0.75,0.5,1,16
1,0.50549,1,0.8,0.8,2,15,12,30,24,0.5,0.5,1,16
1,0.66128,1,1,1,2,3,3,4,4,0.75,0.75,1,16
1,0.76846,1,0.125,0.125,2,8,1,32,4,0.25,0.25,1,16
1,0.72761,1,0.75,0.75,1,6,8,24,32,0.25,0.25,1,16
1,0.45206,0.5,1,0.5,2,12,12,16,32,0.75,0.375,1,16
0,0.45024,1,0.75,0.75,1,12,9,16,12,0.75,0.75,2,16
0,0.53488,1,1,1,1,2,2,8,8,0.25,0.25,2,16
1,0.42686,1,0.28571,0.28571,2,6,21,8,28,0.75,0.75,1,16
1,0.75533,1,1,1,2,1,1,4,4,0.25,0.25,1,16
1,0.56659,0.66667,0.85714,0.57143,1,6,7,16,28,0.375,0.25,1,16
0,0.70385,0.8,0.66667,0.53333,1,3,2,15,8,0.2,0.25,1,16
1,0.64698,0.8,1,0.8,1,5,5,20,25,0.25,0.2,1,16
1,0.6209,1,0.6,0.6,2,15,9,20,12,0.75,0.75,1,16
1,0.60841,0.66667,0.83333,0.8,1,18,15,24,30,0.75,0.5,1,16
1,0.5093,0.8,0.2,0.25,2,10,2,32,8,0.3125,0.25,1,16
1,0.6322,0.66667,1,0.66667,1,3,3,12,18,0.25,0.16667,1,16
1,0.55367,0.8,0.5,0.625,2,30,15,32,20,0.9375,0.75,1,16
1,0.4923,0.8,0.3,0.375,1,9,30,12,32,0.75,0.9375,2,16
1,0.66856,0.5,0.5,1,2,3,6,12,12,0.25,0.5,2,16
1,0.5304,0.5,0.5,0.25,1,6,3,24,6,0.25,0.5,2,16
1,0.65562,1,0.33333,0.33333,1,3,1,12,4,0.25,0.25,1,16
1,0.5515,0.8,0.8,1,1,10,8,16,16,0.625,0.5,1,16
1,0.47841,0.66667,0.38095,0.57143,1,21,8,28,16,0.75,0.5,1,16
1,0.51678,0.66667,0.28571,0.42857,1,21,6,28,12,0.75,0.5,1,16
1,0.49855,0.8,0.8,1,2,4,5,10,10,0.4,0.5,2,16
0,0.38713,0.8,0.5,0.625,1,15,30,20,32,0.75,0.9375,1,16
1,0.69979,0.5,0.33333,0.16667,2,9,3,24,4,0.375,0.75,2,16
1,0.37428,0.5,0.33333,0.16667,1,1,3,4,24,0.25,0.125,1,16
1,0.45523,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,16
0,0.40885,0.5,0.25,0.125,1,1,4,4,32,0.25,0.125,2,16
1,0.75345,0.5,0.0625,0.125,2,1,16,4,32,0.25,0.5,2,16
1,0.36861,0.66667,0.3,0.2,2,3,10,4,20,0.75,0.5,1,16
1,0.47323,1,0.25,0.25,1,4,16,8,32,0.5,0.5,1,16
1,0.41982,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,1,16
1,0.64243,1,0.66667,0.66667,1,3,2,6,4,0.5,0.5,1,16
1,0.53197,0.5,1,0.5,2,6,6,12,24,0.5,0.25,1,16
1,0.71425,1,0.71429,0.71429,1,21,15,28,20,0.75,0.75,1,16
1,0.64635,0.66667,0.375,0.25,2,8,3,32,8,0.25,0.375,2,16
0,0.5326,0.8,0.55,0.6875,1,11,20,22,32,0.5,0.625,1,16
0,0.61317,1,0.6,0.6,2,3,5,12,20,0.25,0.25,2,16
0,0.66137,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,1,16
1,0.43452,0.66667,0.375,0.5625,1,9,24,18,32,0.5,0.75,2,16
1,0.5378,0.66667,0.42857,0.64286,1,9,21,18,28,0.5,0.75,2,16
1,0.59024,0.5,1,0.5,1,7,7,28,14,0.25,0.5,2,16
1,0.5782,0.5,0.66667,0.33333,2,9,6,24,8,0.375,0.75,2,16
1,0.37015,0.8,0.625,0.5,1,10,16,16,32,0.625,0.5,1,16
1,0.41849,0.8,0.83333,0.66667,1,18,15,24,16,0.75,0.9375,2,16
1,0.56144,0.66667,0.9,0.6,1,10,9,20,12,0.5,0.75,2,16
1,0.87401,0.5,0.25,0.5,2,2,8,8,16,0.25,0.5,2,16
1,0.45914,0.5,0.25,0.5,1,24,6,32,16,0.75,0.375,1,16
1,0.72337,0.8,0.1,0.125,2,10,1,32,4,0.3125,0.25,1,16
1,0.49687,0.8,0.5,0.625,1,5,10,10,16,0.5,0.625,2,16
1,0.65625,0.66667,0.55556,0.37037,1,9,5,27,10,0.33333,0.5,2,16
0,0.62096,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,16
1,0.53549,0.5,0.875,0.4375,1,8,7,32,14,0.25,0.5,2,16
0,0.46107,1,0.375,0.375,2,9,24,12,32,0.75,0.75,2,16
0,0.61467,1,0.5,0.5,1,3,6,12,24,0.25,0.25,2,16
1,0.73687,0.8,0.66667,0.53333,2,3,2,15,8,0.2,0.25,2,16
1,0.69336,0.5,0.4,0.2,2,5,2,20,4,0.25,0.5,2,16
1,0.66256,0.8,0.93333,0.85714,2,15,14,24,28,0.625,0.5,1,16
0,0.78056,1,0.5,0.5,1,16,8,32,16,0.5,0.5,2,16
1,0.54456,1,0.25,0.25,2,24,6,32,8,0.75,0.75,1,16
1,0.63413,0.5,0.16667,0.33333,2,12,2,24,8,0.5,0.25,1,16
1,0.69767,0.5,0.15385,0.30769,1,13,2,26,8,0.5,0.25,1,16
0,0.83983,1,0.66667,0.66667,2,3,2,12,8,0.25,0.25,2,16
0,0.57962,1,0.2,0.2,2,15,3,20,4,0.75,0.75,2,16
1,0.75051,1,0.625,0.625,1,5,8,20,32,0.25,0.25,1,16
1,0.63174,0.8,1,0.8,2,10,10,20,25,0.5,0.4,1,16
0,0.49546,1,0.30769,0.30769,1,4,13,8,26,0.5,0.5,2,16
1,0.83227,0.5,0.25,0.5,2,2,8,16,32,0.125,0.25,2,16
1,0.50563,0.5,0.375,0.1875,2,3,8,6,32,0.5,0.25,1,16
1,0.4758,1,0.14286,0.14286,2,1,7,4,28,0.25,0.25,1,16
1,0.54105,0.66667,0.5,0.75,2,3,6,18,24,0.16667,0.25,2,16
0,0.60234,0.8,1,0.8,1,10,10,25,20,0.4,0.5,1,16
0,0.56651,1,0.6,0.6,2,5,3,10,6,0.5,0.5,2,16
1,0.36784,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,1,16
1,0.53145,0.66667,0.85714,0.57143,1,7,6,14,8,0.5,0.75,2,16
1,0.52661,0.66667,1,0.66667,1,15,15,30,20,0.5,0.75,2,16
1,0.50952,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,1,16
1,0.61408,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,1,16
1,0.72425,0.66667,1,0.66667,2,15,15,20,30,0.75,0.5,1,16
1,0.4624,0.66667,0.66667,0.44444,2,9,6,18,8,0.5,0.75,2,16
1,0.70406,0.66667,0.375,0.25,2,8,3,32,8,0.25,0.375,2,16
0,0.41377,0.5,0.2,0.4,2,3,15,8,20,0.375,0.75,1,16
0,0.36849,1,0.18182,0.18182,1,2,11,4,22,0.5,0.5,2,16
0,0.46802,0.66667,0.76923,0.86667,1,13,10,26,30,0.5,0.33333,2,16
0,0.69973,1,0.125,0.125,2,8,1,32,4,0.25,0.25,2,16
0,0.60792,0.8,1,0.8,1,5,5,16,20,0.3125,0.25,2,16
0,0.41221,1,0.25,0.25,1,3,12,4,16,0.75,0.75,2,16
1,0.56079,1,0.8125,0.8125,2,16,13,32,26,0.5,0.5,1,16
0,0.60263,1,0.5,0.5,2,8,4,16,8,0.5,0.5,2,16
0,0.51018,0.5,1,0.5,1,1,1,8,4,0.125,0.25,1,16
1,0.63775,1,0.8,0.8,1,5,4,20,16,0.25,0.25,1,16
1,0.55758,0.8,0.125,0.15625,1,1,8,5,32,0.2,0.25,2,16
0,0.64883,0.66667,1,0.66667,2,3,3,8,12,0.375,0.25,2,16
1,0.55369,0.5,0.33333,0.16667,2,3,1,24,4,0.125,0.25,2,16
1,0.43256,0.66667,1,0.66667,2,6,6,8,12,0.75,0.5,1,16
1,0.60752,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,1,16
0,0.56014,0.5,0.4,0.8,2,10,4,20,16,0.5,0.25,2,16
0,0.50266,0.8,1,0.8,2,5,5,8,10,0.625,0.5,2,16
1,0.41223,0.5,0.75,0.375,1,3,4,6,16,0.5,0.25,1,16
1,0.49086,0.66667,0.57143,0.85714,1,21,12,28,24,0.75,0.5,1,16
1,0.43111,0.5,1,0.5,1,2,2,16,8,0.125,0.25,2,16
1,0.53273,0.8,1,0.8,1,15,15,20,16,0.75,0.9375,2,16
0,0.47225,1,0.75,0.75,2,3,4,12,16,0.25,0.25,2,16
0,0.54026,0.8,0.71429,0.89286,2,5,7,25,28,0.2,0.25,1,16
0,0.44373,0.5,0.66667,0.75,2,12,8,24,32,0.5,0.25,2,16
1,0.46529,1,0.85714,0.85714,1,21,18,28,24,0.75,0.75,1,16
1,0.38868,0.66667,0.66667,1,2,12,18,24,24,0.5,0.75,2,16
1,0.56231,0.5,0.8,0.625,2,5,4,10,16,0.5,0.25,1,16
1,0.52953,0.5,0.28571,0.57143,2,2,7,16,28,0.125,0.25,2,16
1,0.54111,0.5,1,0.5,2,3,3,24,12,0.125,0.25,2,16
0,0.48798,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,16
1,0.49326,0.8,0.75,0.6,2,3,4,6,10,0.5,0.4,1,16
0,0.53045,0.8,1,0.8,2,10,10,20,16,0.5,0.625,1,16
1,0.35188,0.66667,0.375,0.5625,1,9,24,18,32,0.5,0.75,2,16
1,0.42502,0.66667,0.85714,0.57143,2,7,6,28,16,0.25,0.375,2,16
1,0.43567,0.66667,0.44444,0.66667,1,4,9,12,18,0.33333,0.5,2,16
0,0.33638,0.66667,0.4,0.26667,1,15,6,30,8,0.5,0.75,1,16
1,0.41126,0.8,0.83333,0.66667,1,6,5,24,16,0.25,0.3125,2,16
1,0.50294,0.66667,1,0.66667,2,12,12,16,24,0.75,0.5,1,16
0,0.38845,0.8,0.8,1,2,10,8,16,16,0.625,0.5,2,16
1,0.33909,0.5,0.28571,0.14286,2,7,2,28,4,0.25,0.5,2,16
1,0.43206,0.8,0.83333,0.66667,1,15,18,16,24,0.9375,0.75,1,16
1,0.30499,0.8,0.5,0.4,2,6,3,15,6,0.4,0.5,2,16
1,0.42701,0.8,0.71429,0.57143,1,7,5,28,16,0.25,0.3125,2,16
1,0.59764,1,0.75,0.75,1,6,8,24,32,0.25,0.25,1,16
0,0.43528,1,0.5,0.5,2,3,6,4,8,0.75,0.75,2,16
0,0.50589,1,0.78571,0.78571,1,11,14,22,28,0.5,0.5,2,16
1,0.51606,0.5,0.75,0.375,1,3,4,12,32,0.25,0.125,1,16
0,0.42159,0.5,0.71429,0.35714,2,5,7,10,28,0.5,0.25,2,16
0,0.43254,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,2,16
1,0.48923,0.66667,0.4,0.6,1,2,5,6,10,0.33333,0.5,2,16
1,0.44842,0.8,1,0.8,1,6,6,30,24,0.2,0.25,2,16
1,0.45269,1,0.75,0.75,2,4,3,16,12,0.25,0.25,1,16
1,0.38332,0.8,0.625,0.5,2,5,8,16,32,0.3125,0.25,1,16
1,0.37257,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,2,16
0,0.52757,1,0.6,0.6,1,15,9,20,12,0.75,0.75,2,16
1,0.45209,0.66667,0.66667,1,1,6,9,24,24,0.25,0.375,2,16
1,0.77278,1,0.28571,0.28571,2,6,21,8,28,0.75,0.75,1,16
0,0.41922,1,0.6,0.6,2,15,9,20,12,0.75,0.75,2,16
1,0.45651,0.66667,0.6,0.4,2,15,9,30,12,0.5,0.75,2,16
0,0.50243,1,1,1,2,15,15,30,30,0.5,0.5,2,16
1,0.41398,0.66667,0.375,0.25,2,3,8,8,32,0.375,0.25,1,16
1,0.5435,0.8,0.8,1,2,8,10,16,16,0.5,0.625,2,16
1,0.54086,1,0.25,0.25,1,24,6,32,8,0.75,0.75,1,16
1,0.85144,0.5,0.8,0.4,2,4,5,8,20,0.5,0.25,1,16
1,0.42018,1,0.66667,0.66667,1,12,18,16,24,0.75,0.75,1,16
1,0.49292,0.66667,0.22222,0.33333,1,2,9,8,24,0.25,0.375,2,16
0,0.47308,1,0.2,0.2,1,5,1,20,4,0.25,0.25,2,16
1,0.74673,1,1,1,2,1,1,4,4,0.25,0.25,1,16
1,0.42716,0.66667,1,0.66667,1,3,3,4,6,0.75,0.5,1,16
1,0.47878,0.5,1,0.5,2,6,6,16,8,0.375,0.75,2,16
0,0.62006,0.66667,0.28571,0.42857,2,2,7,12,28,0.16667,0.25,1,16
0,0.45793,0.8,0.4,0.5,2,5,2,16,8,0.3125,0.25,2,16
1,0.40883,0.66667,0.2,0.13333,2,15,3,30,4,0.5,0.75,2,16
1,0.39844,0.5,1,0.5,2,9,9,12,24,0.75,0.375,1,16
1,0.39408,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,2,16
0,0.74731,0.8,0.5,0.625,1,16,8,32,20,0.5,0.4,2,16
0,0.78135,1,0.57143,0.57143,1,14,8,28,16,0.5,0.5,2,16
1,0.49208,0.66667,0.6,0.4,2,3,5,8,20,0.375,0.25,1,16
0,0.43458,1,0.58333,0.58333,2,12,7,24,14,0.5,0.5,2,16
1,0.52124,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,2,16
0,0.51747,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,1,16
1,0.41634,0.66667,0.5625,0.84375,1,9,16,27,32,0.33333,0.5,2,16
1,0.36995,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,16
0,0.68795,0.8,0.1,0.125,2,30,3,32,4,0.9375,0.75,2,16
1,0.51074,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,1,16
1,0.75368,0.66667,0.83333,0.8,1,5,6,30,24,0.16667,0.25,2,16
0,0.43983,0.8,0.26667,0.33333,1,15,4,24,8,0.625,0.5,2,16
1,0.4011,1,1,1,2,8,8,16,16,0.5,0.5,1,16
0,0.45273,1,0.4375,0.4375,1,16,7,32,14,0.5,0.5,2,16
0,0.58968,1,0.5,0.5,1,6,3,24,12,0.25,0.25,2,16
1,0.50356,0.8,0.33333,0.26667,2,12,4,30,8,0.4,0.5,2,16
1,0.4388,0.66667,0.81818,0.54545,1,9,11,12,22,0.75,0.5,1,16
0,0.51375,0.8,1,0.8,2,6,6,12,15,0.5,0.4,2,16
0,0.51798,1,0.42857,0.42857,1,9,21,12,28,0.75,0.75,2,16
1,0.5389,1,0.6,0.6,2,15,9,20,12,0.75,0.75,1,16
1,0.55314,0.8,1,0.8,2,5,5,20,16,0.25,0.3125,2,16
1,0.59537,0.5,0.23077,0.46154,1,3,13,12,26,0.25,0.5,2,16
0,0.6072,0.8,0.15385,0.19231,2,13,2,26,5,0.5,0.4,2,16
1,0.55944,0.8,0.5,0.625,1,15,30,20,32,0.75,0.9375,2,16
1,0.47923,0.66667,0.46667,0.7,1,15,7,30,21,0.5,0.33333,1,16
1,0.65358,0.66667,0.125,0.1875,2,1,8,6,32,0.16667,0.25,2,16
1,0.56513,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,1,16
1,0.55402,0.5,0.5,0.25,2,6,3,16,4,0.375,0.75,2,16
0,0.57992,0.5,0.33333,0.66667,1,4,12,16,24,0.25,0.5,1,16
1,0.52714,0.5,0.46667,0.93333,1,7,15,28,30,0.25,0.5,2,16
1,0.7117,0.8,0.83333,0.66667,2,15,18,16,24,0.9375,0.75,1,16
1,0.70619,0.5,0.5,1,1,3,6,24,24,0.125,0.25,2,16
1,0.45843,0.66667,0.3,0.2,1,3,10,4,20,0.75,0.5,1,16
1,0.40793,0.8,0.71429,0.57143,1,15,21,16,28,0.9375,0.75,1,16
1,0.4326,0.5,0.8,0.4,1,5,4,20,8,0.25,0.5,2,16
0,0.57786,1,0.375,0.375,2,3,8,12,32,0.25,0.25,2,16
1,0.71972,0.5,0.5,1,2,12,6,16,16,0.75,0.375,1,16
1,0.56458,1,1,1,2,9,9,12,12,0.75,0.75,1,16
0,0.51047,0.66667,0.4,0.6,1,5,2,20,12,0.25,0.16667,2,16
1,0.47472,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,1,16
1,0.47668,0.66667,0.66667,1,2,4,6,8,8,0.5,0.75,2,16
0,0.4583,0.5,0.75,0.375,1,4,3,32,12,0.125,0.25,1,16
0,0.54681,1,0.33333,0.33333,1,3,1,12,4,0.25,0.25,2,16
1,0.44373,0.5,0.8,0.4,1,4,5,8,20,0.5,0.25,1,16
0,0.69094,0.66667,0.66667,1,2,12,8,16,16,0.75,0.5,2,16
1,0.44717,0.8,0.625,0.5,1,24,15,32,16,0.75,0.9375,2,16
1,0.49445,0.8,0.55556,0.44444,2,5,9,8,18,0.625,0.5,1,16
1,0.44034,0.5,1,0.5,2,4,4,16,8,0.25,0.5,2,16
1,0.4133,0.66667,0.23077,0.15385,2,13,3,26,4,0.5,0.75,2,16
1,0.43893,0.5,0.66667,0.75,1,9,6,12,16,0.75,0.375,1,16
0,0.69221,0.5,0.66667,0.33333,1,3,2,24,8,0.125,0.25,1,16
1,0.5604,0.66667,0.83333,0.55556,1,6,5,18,10,0.33333,0.5,2,16
1,0.54659,0.5,0.71429,0.35714,1,5,7,10,28,0.5,0.25,1,16
0,0.59952,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,16
0,0.68507,1,0.72727,0.72727,2,8,11,16,22,0.5,0.5,2,16
0,0.57458,1,0.4375,0.4375,2,16,7,32,14,0.5,0.5,2,16
1,0.42782,0.5,0.6,0.83333,1,9,15,24,20,0.375,0.75,2,16
1,0.65607,0.66667,0.77778,0.85714,1,9,7,24,28,0.375,0.25,1,16
1,0.56554,0.66667,0.375,0.25,1,8,3,32,8,0.25,0.375,2,16
0,0.59481,1,0.8,0.8,1,15,12,20,16,0.75,0.75,2,16
1,0.67509,0.8,0.8,1,2,8,10,16,16,0.5,0.625,2,16
1,0.75257,0.8,0.8,0.64,2,4,5,16,25,0.25,0.2,1,16
1,0.50469,0.66667,0.33333,0.5,1,2,6,12,24,0.16667,0.25,2,16
0,0.67953,1,0.2,0.2,2,1,5,4,20,0.25,0.25,2,16
0,0.59245,0.66667,0.66667,1,2,2,3,6,6,0.33333,0.5,1,16
1,0.45864,0.66667,1,0.66667,1,12,12,24,16,0.5,0.75,2,16
1,0.53624,0.66667,0.86667,0.76923,1,13,15,26,20,0.5,0.75,2,16
1,0.42621,0.66667,0.85714,0.57143,1,6,7,8,14,0.75,0.5,1,16
1,0.46243,0.66667,0.5,0.33333,1,6,3,24,8,0.25,0.375,2,16
0,0.46303,0.8,0.2,0.25,1,2,10,8,32,0.25,0.3125,1,16
1,0.54529,0.8,0.8,1,2,12,15,16,16,0.75,0.9375,2,16
1,0.43719,0.5,0.6,0.83333,1,15,9,20,24,0.75,0.375,1,16
1,0.46848,0.8,0.6,0.75,2,12,20,24,32,0.5,0.625,2,16
1,0.61376,0.66667,0.57143,0.85714,2,12,21,24,28,0.5,0.75,2,16
1,0.64594,0.66667,0.28571,0.42857,2,7,2,28,12,0.25,0.16667,1,16
0,1.1078,1,0.2,0.2,1,5,1,20,4,0.25,0.25,2,17
0,0.83267,1,1,1,2,4,4,16,16,0.25,0.25,2,17
1,0.67175,0.8,0.625,0.5,1,5,8,8,16,0.625,0.5,1,17
1,0.75462,0.5,0.27273,0.54545,2,3,11,12,22,0.25,0.5,2,17
1,0.74472,0.66667,0.22222,0.14815,2,9,2,27,4,0.33333,0.5,2,17
1,0.93607,0.5,0.4,0.8,1,2,5,8,10,0.25,0.5,2,17
1,0.78704,0.66667,0.6,0.4,1,5,3,30,12,0.16667,0.25,2,17
1,0.75552,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,2,17
1,0.81553,0.8,0.46154,0.57692,1,6,13,15,26,0.4,0.5,2,17
0,0.75276,0.5,0.33333,0.16667,1,3,9,4,24,0.75,0.375,2,17
1,0.71462,0.8,1,0.8,1,6,6,12,15,0.5,0.4,1,17
0,0.87472,1,0.625,0.625,2,10,16,20,32,0.5,0.5,2,17
1,0.71744,0.8,0.4,0.5,1,5,2,16,8,0.3125,0.25,1,17
1,0.91704,0.66667,0.375,0.25,1,3,8,4,16,0.75,0.5,1,17
1,0.87935,0.8,0.66667,0.53333,1,4,6,8,15,0.5,0.4,1,17
1,0.6661,0.8,1,0.8,2,15,15,20,16,0.75,0.9375,2,17
1,0.93529,1,1,1,1,5,5,10,10,0.5,0.5,1,17
0,0.73905,0.5,0.66667,0.33333,1,9,6,24,8,0.375,0.75,1,17
1,1.0286,0.66667,1,0.66667,1,4,4,24,16,0.16667,0.25,2,17
1,0.8974,0.8,0.2,0.25,2,3,15,4,16,0.75,0.9375,2,17
1,0.71811,1,0.875,0.875,1,8,7,32,28,0.25,0.25,1,17
0,0.63129,0.8,0.2,0.16,2,1,5,4,25,0.25,0.2,2,17
1,0.65353,0.66667,0.66667,1,2,6,4,8,8,0.75,0.5,1,17
1,0.69307,0.5,0.5,1,2,5,10,20,20,0.25,0.5,2,17
0,0.79652,0.8,0.93333,0.85714,1,15,14,24,28,0.625,0.5,2,17
0,0.82571,0.8,0.33333,0.26667,2,4,12,8,30,0.5,0.4,2,17
0,0.58685,0.5,0.25,0.125,1,12,3,32,4,0.375,0.75,1,17
1,0.87136,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,1,17
0,0.81845,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,2,17
1,0.7538,0.66667,0.64286,0.42857,1,14,9,28,12,0.5,0.75,2,17
1,0.83101,0.8,1,0.8,2,5,5,16,20,0.3125,0.25,1,17
0,0.97463,1,0.57143,0.57143,2,4,7,16,28,0.25,0.25,2,17
1,0.77911,0.5,0.5,1,1,7,14,28,28,0.25,0.5,2,17
1,0.75724,0.5,0.33333,0.16667,2,3,9,4,24,0.75,0.375,1,17
1,0.87157,0.8,0.45,0.5625,1,20,9,32,18,0.625,0.5,1,17
0,1.0897,0.8,0.625,0.5,1,8,5,20,10,0.4,0.5,1,17
0,0.51806,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,17
0,0.70327,0.8,1,0.8,1,6,6,15,12,0.4,0.5,1,17
1,0.50382,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,2,17
0,0.72536,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,2,17
1,0.68205,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,2,17
0,0.7263,0.66667,0.54545,0.36364,2,6,11,8,22,0.75,0.5,2,17
0,1.0453,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,1,17
1,0.65436,0.5,0.33333,0.16667,1,3,1,24,4,0.125,0.25,2,17
1,0.63698,0.5,0.42857,0.85714,1,9,21,24,28,0.375,0.75,2,17
0,1.0676,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,1,17
1,0.57532,1,0.25,0.25,2,3,12,6,24,0.5,0.5,1,17
1,0.59279,0.5,0.66667,0.33333,2,3,2,24,8,0.125,0.25,2,17
0,0.7511,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,2,17
1,0.66632,0.5,0.15385,0.30769,2,13,2,26,8,0.5,0.25,1,17
0,0.75573,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,2,17
1,0.83257,0.8,0.6,0.75,2,9,15,12,16,0.75,0.9375,2,17
1,0.97647,0.5,0.30769,0.61538,1,4,13,16,26,0.25,0.5,2,17
0,0.86912,0.66667,0.88889,0.59259,2,9,8,27,16,0.33333,0.5,1,17
1,0.6356,0.5,0.5,1,1,7,14,28,28,0.25,0.5,2,17
0,0.84871,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,1,17
1,0.67989,0.5,0.35714,0.71429,1,14,5,28,20,0.5,0.25,1,17
0,0.64276,0.8,0.8,1,2,30,24,32,32,0.9375,0.75,2,17
1,0.69902,0.5,0.375,0.75,1,8,3,16,12,0.5,0.25,1,17
0,0.95892,0.8,0.8,1,2,5,4,16,16,0.3125,0.25,2,17
1,0.55339,1,0.875,0.875,1,21,24,28,32,0.75,0.75,1,17
1,0.62836,0.66667,0.5,0.75,1,12,24,24,32,0.5,0.75,2,17
1,0.73762,0.5,0.5,0.25,1,4,2,16,4,0.25,0.5,2,17
0,0.82981,0.66667,0.75,0.5,2,9,12,12,24,0.75,0.5,2,17
1,0.74832,0.66667,0.66667,1,1,12,8,24,24,0.5,0.33333,1,17
1,0.83333,0.8,0.2,0.16,2,5,1,25,4,0.2,0.25,2,17
1,0.61681,0.66667,0.25,0.16667,1,3,12,4,24,0.75,0.5,1,17
0,0.92439,0.66667,0.25,0.16667,2,4,1,24,4,0.16667,0.25,1,17
1,0.80667,0.66667,0.11111,0.16667,2,1,9,4,24,0.25,0.375,2,17
0,0.98389,1,0.66667,0.66667,2,6,9,12,18,0.5,0.5,2,17
0,0.71286,0.8,0.33333,0.41667,2,2,6,5,12,0.4,0.5,1,17
0,0.66194,1,1,1,1,8,8,16,16,0.5,0.5,2,17
1,0.74697,0.8,0.71429,0.57143,2,21,15,28,16,0.75,0.9375,2,17
1,0.76619,0.8,0.8,1,1,24,30,32,32,0.75,0.9375,2,17
0,0.93295,0.66667,0.5625,0.375,1,16,9,32,12,0.5,0.75,1,17
0,0.82968,0.66667,0.375,0.25,2,3,8,4,16,0.75,0.5,2,17
0,0.93119,1,0.42857,0.42857,2,14,6,28,12,0.5,0.5,2,17
0,0.83725,0.5,0.625,0.3125,2,5,8,10,32,0.5,0.25,2,17
0,0.99298,0.66667,0.6,0.4,1,3,5,8,20,0.375,0.25,2,17
1,0.92827,0.66667,1,0.66667,2,3,3,18,12,0.16667,0.25,2,17
1,0.78142,1,0.625,0.625,1,24,15,32,20,0.75,0.75,1,17
1,0.71291,1,0.8,0.8,1,15,12,20,16,0.75,0.75,1,17
0,1.129,0.66667,0.2,0.3,1,15,3,20,6,0.75,0.5,2,17
1,0.57565,0.5,1,0.5,2,4,4,16,8,0.25,0.5,2,17
1,0.64392,0.5,0.6,0.83333,2,9,15,24,20,0.375,0.75,2,17
1,0.7234,0.8,0.25,0.2,2,1,4,4,20,0.25,0.2,1,17
0,0.70602,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,2,17
0,0.72695,0.8,0.14286,0.17857,2,1,7,5,28,0.2,0.25,1,17
1,0.69907,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,1,17
0,0.64131,0.66667,0.85714,0.57143,2,6,7,16,28,0.375,0.25,2,17
1,0.55478,0.5,0.85714,0.58333,1,7,6,14,24,0.5,0.25,1,17
0,0.5984,0.66667,0.5,0.75,1,3,6,6,8,0.5,0.75,1,17
0,0.67789,0.66667,0.5,0.33333,1,3,6,8,24,0.375,0.25,2,17
0,0.65026,0.8,0.7,0.875,2,10,7,16,14,0.625,0.5,2,17
0,0.88106,0.8,0.83333,0.66667,2,5,6,16,24,0.3125,0.25,2,17
1,0.4435,1,0.88889,0.88889,1,9,8,18,16,0.5,0.5,1,17
0,0.67948,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,2,17
1,0.4644,0.8,0.4,0.5,2,30,12,32,16,0.9375,0.75,1,17
1,0.6568,0.66667,0.66667,1,1,2,3,12,12,0.16667,0.25,2,17
