,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
1316,E1 no cost,22,19,female,55,1353449,39,2,9,bank,1,15,7,yes,1,1,-150,5,1,80
1317,E1 no cost,22,19,female,56,1376458,16,5,9,bank,1,70,4,yes,1,1,0,5,1,395
1318,E1 no cost,22,19,female,57,1391087,79,5,8,bank,1,36,3,yes,1,1,22,8,1,304
1319,E1 no cost,22,19,female,58,1408989,38,8,10,bank,1,84,2,yes,1,1,64,10,0,0
1320,E1 no cost,22,19,female,59,1430759,2,10,9,bust,-1,-47,-1,yes,1,1,136,NA,NA,NA
1321,E1 no cost,23,20,female,0,222642,35,5,4,bust,-1,-75,-1,yes,1,1,-78,6,0,0
1322,E1 no cost,23,20,female,1,257817,38,6,5,bust,-1,-87,-1,yes,1,1,-114,4,1,320
1323,E1 no cost,23,20,female,2,284632,80,4,11,bank,1,140,7,yes,1,1,0,12,0,0
1324,E1 no cost,23,20,female,3,318309,2,12,9,bust,-1,0,-3,yes,1,1,0,6,0,0
1325,E1 no cost,23,20,female,4,341158,7,6,2,bust,-1,-46,-4,yes,1,1,80,4,1,244
1326,E1 no cost,23,20,female,5,366724,61,4,10,bank,1,129,6,yes,1,1,-18,9,0,0
1327,E1 no cost,23,20,female,6,390133,5,9,5,bust,-1,0,-4,yes,1,1,0,3,1,204
1328,E1 no cost,23,20,female,7,410469,68,3,9,bank,1,69,6,yes,1,1,-6,4,0,0
1329,E1 no cost,23,20,female,8,430597,91,4,1,bust,-1,-72,-3,yes,1,1,125,4,0,0
1330,E1 no cost,23,20,female,9,450922,77,4,3,bust,-1,-39,-1,yes,1,1,-70,5,0,0
1331,E1 no cost,23,20,female,10,469447,42,5,3,bust,-1,-8,-2,yes,1,1,0,4,0,0
1332,E1 no cost,23,20,female,11,492519,41,4,0,bust,-1,-44,-4,yes,1,1,200,6,0,0
1333,E1 no cost,23,20,female,12,513570,16,6,4,bust,-1,-58,-2,yes,1,1,0,3,0,0
1334,E1 no cost,23,20,female,13,531803,74,3,0,bust,-1,-109,-3,yes,1,1,142,3,0,0
1335,E1 no cost,23,20,female,14,552934,90,3,1,bust,-1,-163,-2,yes,1,1,116,3,1,186
1336,E1 no cost,23,20,female,15,570319,62,3,4,bank,1,89,1,yes,1,1,57,4,1,164
1337,E1 no cost,23,20,female,16,589118,41,4,10,bank,1,82,6,yes,1,1,0,6,0,0
1338,E1 no cost,23,20,female,17,612643,28,6,1,bust,-1,-19,-5,yes,1,1,100,3,0,0
1339,E1 no cost,23,20,female,18,636419,67,3,2,bust,-1,-65,-1,yes,1,1,-60,4,1,48
1340,E1 no cost,23,20,female,19,665993,12,4,8,bank,1,72,4,yes,1,1,-20,3,1,240
1341,E1 no cost,23,20,female,20,682754,80,3,12,bank,1,119,9,yes,1,1,-75,5,1,165
1342,E1 no cost,23,20,female,21,703433,33,5,6,bank,1,89,1,yes,1,1,90,4,0,0
1343,E1 no cost,23,20,female,22,721213,87,4,2,bust,-1,-72,-2,yes,1,1,0,6,0,0
1344,E1 no cost,23,20,female,23,748610,18,6,5,bust,-1,-28,-1,yes,1,1,-59,3,1,183
1345,E1 no cost,23,20,female,24,766666,61,3,6,bank,1,56,3,yes,1,1,0,4,1,276
1346,E1 no cost,23,20,female,25,785923,69,4,4,bank,1,90,0,yes,1,1,200,6,1,90
1347,E1 no cost,23,20,female,26,811882,15,6,9,bank,1,44,3,yes,1,1,-2,8,1,120
1348,E1 no cost,23,20,female,27,837498,15,8,10,bank,1,78,2,yes,1,1,25,10,0,0
1349,E1 no cost,23,20,female,28,862515,5,10,0,bust,-1,-11,-10,yes,1,1,200,4,0,0
1350,E1 no cost,23,20,female,29,881172,96,4,0,bust,-1,-75,-4,yes,1,1,200,4,0,0
1351,E1 no cost,23,20,female,30,906257,81,4,2,bust,-1,-122,-2,yes,1,1,-50,4,1,164
1352,E1 no cost,23,20,female,31,935843,41,4,4,bank,1,64,0,yes,1,1,200,3,1,246
1353,E1 no cost,23,20,female,32,968354,82,3,6,bank,1,147,3,yes,1,1,0,10,1,20
1354,E1 no cost,23,20,female,33,991578,2,10,11,bank,1,96,1,yes,1,1,87,5,1,185
1355,E1 no cost,23,20,female,34,1010755,37,5,9,bank,1,85,4,yes,1,1,-30,8,1,168
1356,E1 no cost,23,20,female,35,1031398,21,8,12,bank,1,127,4,yes,1,1,-38,4,1,352
1357,E1 no cost,23,20,female,36,1054832,88,4,12,bank,1,103,8,yes,1,1,-94,5,0,0
1358,E1 no cost,23,20,female,37,1073995,81,5,4,bust,-1,-53,-1,yes,1,1,-200,3,1,276
1359,E1 no cost,23,20,female,38,1092216,92,3,10,bank,1,102,7,yes,1,1,-87,5,1,300
1360,E1 no cost,23,20,female,39,1112587,60,5,12,bank,1,151,7,yes,1,1,-66,4,1,320
1361,E1 no cost,23,20,female,40,1131278,80,4,11,bank,1,125,7,yes,1,1,-66,4,1,128
1362,E1 no cost,23,20,female,41,1148780,32,4,7,bank,1,65,3,yes,1,1,0,9,0,0
1363,E1 no cost,23,20,female,42,1173961,3,9,2,bust,-1,0,-7,yes,1,1,107,4,1,364
1364,E1 no cost,23,20,female,43,1193853,91,4,8,bank,1,84,4,yes,1,1,0,3,1,252
1365,E1 no cost,23,20,female,44,1208619,84,3,6,bank,1,103,3,yes,1,1,0,5,1,335
1366,E1 no cost,23,20,female,45,1226702,67,5,12,bank,1,56,7,yes,1,1,-78,6,1,270
1367,E1 no cost,23,20,female,46,1248615,45,6,11,bank,1,42,5,yes,1,1,-24,4,0,0
1368,E1 no cost,23,20,female,47,1274474,71,4,3,bust,-1,-21,-1,yes,1,1,-35,5,1,205
1369,E1 no cost,23,20,female,48,1292800,41,5,9,bank,1,41,4,yes,1,1,-25,6,1,216
1370,E1 no cost,23,20,female,49,1314069,36,6,10,bank,1,51,4,yes,1,1,-25,4,1,328
1371,E1 no cost,23,20,female,50,1331271,82,4,6,bank,1,96,2,yes,1,1,23,5,0,0
1372,E1 no cost,23,20,female,51,1351470,61,5,1,bust,-1,-32,-4,yes,1,1,107,8,0,0
1373,E1 no cost,23,20,female,52,1372124,18,8,6,bust,-1,-35,-2,yes,1,1,-146,4,0,0
1374,E1 no cost,23,20,female,53,1390319,46,4,2,bust,-1,0,-2,yes,1,1,57,3,1,285
1375,E1 no cost,23,20,female,54,1408908,95,3,12,bank,1,102,9,yes,1,1,-158,6,0,0
1376,E1 no cost,23,20,female,55,1433458,28,6,4,bust,-1,-69,-2,yes,1,1,-71,5,1,115
1377,E1 no cost,23,20,female,56,1452278,23,5,9,bank,1,73,4,yes,1,1,-30,6,1,150
1378,E1 no cost,23,20,female,57,1471006,25,6,7,bank,1,63,1,yes,1,1,66,5,0,0
1379,E1 no cost,23,20,female,58,1487380,38,5,1,bust,-1,-47,-4,yes,1,1,103,5,1,205
1380,E1 no cost,23,20,female,59,1505246,41,5,9,bank,1,110,4,yes,1,1,-30,NA,NA,NA
1381,E1 no cost,24,19,female,0,241008,99,3,1,bust,-1,-157,-2,yes,1,1,-123,2,1,84
1382,E1 no cost,24,19,female,1,262403,42,2,7,bank,1,80,5,yes,1,1,-36,4,1,200
1383,E1 no cost,24,19,female,2,289476,50,4,8,bank,1,89,4,yes,1,1,-16,9,0,0
1384,E1 no cost,24,19,female,3,320672,40,9,0,bust,-1,-22,-9,no,0,-1,6,5,1,170
1385,E1 no cost,24,19,female,4,343733,34,5,11,bank,1,69,6,yes,1,1,-22,3,1,93
1386,E1 no cost,24,19,female,5,364846,31,3,8,bank,1,27,5,yes,1,1,-11,1,1,73
1387,E1 no cost,24,19,female,6,381498,73,1,12,bank,1,9,11,yes,1,1,-155,3,0,0
1388,E1 no cost,24,19,female,7,401269,54,3,1,bust,-1,-97,-2,yes,1,1,27,1,1,15
1389,E1 no cost,24,19,female,8,421636,15,1,3,bank,1,-21,2,no,0,-1,5,4,1,136
1390,E1 no cost,24,19,female,9,448649,34,4,9,bank,1,23,5,yes,1,1,-40,2,1,156
1391,E1 no cost,24,19,female,10,483180,78,2,7,bank,1,13,5,yes,1,1,-11,8,1,128
1392,E1 no cost,24,19,female,11,507464,16,8,12,bank,1,65,4,yes,1,1,-54,6,1,66
1393,E1 no cost,24,19,female,12,537875,11,6,12,bank,1,59,6,yes,1,1,-112,8,0,0
1394,E1 no cost,24,19,female,13,694762,12,8,2,bust,-1,-194,-6,no,0,-1,2,1,1,56
1395,E1 no cost,24,19,female,14,713966,56,1,10,bank,1,7,9,no,0,-1,2,1,1,76
1396,E1 no cost,24,19,female,15,734609,76,1,12,bank,1,4,11,no,0,-1,1,1,1,99
1397,E1 no cost,24,19,female,16,761431,99,1,10,bank,1,-10,9,no,0,-1,-9,10,0,0
1398,E1 no cost,24,19,female,17,793798,60,10,5,bust,-1,-46,-5,no,0,-1,-3,1,0,0
1399,E1 no cost,24,19,female,18,875353,1,1,0,bust,-1,-200,-1,no,0,-1,-18,4,1,340
1400,E1 no cost,24,19,female,19,897963,85,4,10,bank,1,12,6,no,0,-1,-17,5,1,260
1401,E1 no cost,24,19,female,20,917954,52,5,10,bank,1,16,5,yes,1,1,-39,8,0,0
1402,E1 no cost,24,19,female,21,944611,98,8,3,bust,-1,-71,-5,no,0,-1,21,3,0,0
1403,E1 no cost,24,19,female,22,964408,45,3,1,bust,-1,-79,-2,yes,1,1,-50,2,1,82
1404,E1 no cost,24,19,female,23,1043688,41,2,6,bank,1,64,4,yes,1,1,-42,2,1,98
1405,E1 no cost,24,19,female,24,1083159,49,2,3,bank,1,-15,1,no,0,-1,3,8,1,160
1406,E1 no cost,24,19,female,25,1119621,20,8,9,bank,1,44,1,yes,1,1,71,9,1,828
1407,E1 no cost,24,19,female,26,1144308,92,9,12,bank,1,116,3,yes,1,1,30,4,1,272
1408,E1 no cost,24,19,female,27,1220003,68,4,12,bank,1,35,8,no,0,-1,9,7,1,168
1409,E1 no cost,24,19,female,28,1240400,24,7,11,bank,1,59,4,yes,1,1,-23,10,0,0
1410,E1 no cost,24,19,female,29,1265344,9,10,4,bust,-1,-22,-6,no,0,-1,12,2,1,130
1411,E1 no cost,24,19,female,30,1321748,65,2,9,bank,1,21,7,yes,1,1,-62,4,1,184
1412,E1 no cost,24,19,female,31,1421332,46,4,4,bank,1,23,0,no,0,-1,18,6,1,24
1413,E1 no cost,24,19,female,32,1453599,4,6,6,bank,1,20,0,no,0,-1,15,4,0,0
1414,E1 no cost,24,19,female,33,1493577,21,4,1,bust,-1,16,-3,no,0,-1,-22,7,0,0
1415,E1 no cost,24,19,female,34,1513689,94,7,6,bust,-1,-41,-1,no,0,-1,-7,5,1,130
1416,E1 no cost,24,19,female,35,1742404,26,5,5,bank,1,39,0,no,0,-1,5,6,0,0
1417,E1 no cost,24,19,female,36,1777920,28,6,3,bust,-1,-103,-3,no,0,-1,-22,3,1,264
1418,E1 no cost,24,19,female,37,1824403,88,3,6,bank,1,-14,3,no,0,-1,7,3,1,246
1419,E1 no cost,24,19,female,38,2004249,82,3,8,bank,1,-45,5,yes,1,1,-136,2,1,86
1420,E1 no cost,24,19,female,39,2084392,43,2,7,bank,1,10,5,no,0,-1,10,1,1,42
1421,E1 no cost,24,19,female,40,2106550,42,1,8,bank,1,13,7,no,0,-1,-10,4,0,0
1422,E1 no cost,24,19,female,41,2226903,98,4,1,bust,-1,-157,-3,no,0,-1,0,2,0,0
1423,E1 no cost,24,19,female,42,2427417,34,2,1,bust,-1,-143,-1,no,0,-1,-21,1,1,14
1424,E1 no cost,24,19,female,43,2456227,14,1,2,bank,1,17,1,no,0,-1,-21,5,0,0
1425,E1 no cost,24,19,female,44,2511135,21,5,3,bust,-1,-139,-2,no,0,-1,-45,1,1,31
1426,E1 no cost,24,19,female,45,2530192,31,1,3,bank,1,9,2,yes,1,1,15,3,1,216
1427,E1 no cost,24,19,female,46,2553681,72,3,10,bank,1,26,7,yes,1,1,-32,2,1,152
1428,E1 no cost,24,19,female,47,2611034,76,2,4,bank,1,35,2,no,0,-1,12,2,1,116
1429,E1 no cost,24,19,female,48,2672605,58,2,8,bank,1,45,6,no,0,-1,-34,4,1,212
1430,E1 no cost,24,19,female,49,2696571,53,4,6,bank,1,51,2,yes,1,1,19,4,1,208
1431,E1 no cost,24,19,female,50,2724358,52,4,5,bank,1,31,1,no,0,-1,13,4,1,236
1432,E1 no cost,24,19,female,51,2818674,59,4,6,bank,1,27,2,no,0,-1,12,12,0,0
1433,E1 no cost,24,19,female,52,2848550,47,12,1,bust,-1,-16,-11,no,0,-1,-14,6,1,186
1434,E1 no cost,24,19,female,53,2880754,31,6,10,bank,1,35,4,yes,1,1,-45,8,1,360
1435,E1 no cost,24,19,female,54,2917849,45,8,8,bank,1,31,0,yes,1,1,190,6,0,0
1436,E1 no cost,24,19,female,55,2978821,19,6,5,bust,-1,-28,-1,no,0,-1,-16,9,1,324
1437,E1 no cost,24,19,female,56,3091834,36,9,12,bank,1,138,3,yes,1,1,-64,3,0,0
1438,E1 no cost,24,19,female,57,3187805,21,3,0,bust,-1,-99,-3,no,0,-1,-16,3,1,57
1439,E1 no cost,24,19,female,58,3211878,19,3,6,bank,1,-45,3,no,0,-1,-15,4,1,40
1440,E1 no cost,24,19,female,59,3231526,10,4,11,bank,1,21,7,yes,1,1,-80,NA,NA,NA
1441,E1 no cost,25,19,female,0,243187,57,3,5,bank,1,71,2,yes,1,1,-66,4,1,148
1442,E1 no cost,25,19,female,1,270720,37,4,4,bank,1,46,0,yes,1,1,142,5,0,0
1443,E1 no cost,25,19,female,2,290199,29,5,2,bust,-1,-98,-3,yes,1,1,0,1,1,85
1444,E1 no cost,25,19,female,3,305005,85,1,6,bank,1,71,5,yes,1,1,-81,6,1,186
1445,E1 no cost,25,19,female,4,324655,31,6,12,bank,1,63,6,yes,1,1,-50,10,1,80
1446,E1 no cost,25,19,female,5,346445,8,10,10,bank,1,121,0,yes,1,1,116,6,0,0
1447,E1 no cost,25,19,female,6,367130,23,6,3,bust,-1,-85,-3,yes,1,1,0,3,1,207
1448,E1 no cost,25,19,female,7,383161,69,3,3,bank,1,91,0,yes,1,1,104,4,1,256
1449,E1 no cost,25,19,female,8,398206,64,4,8,bank,1,149,4,yes,1,1,-25,8,1,232
1450,E1 no cost,25,19,female,9,421113,29,8,8,bank,1,102,0,yes,1,1,108,12,0,0
1451,E1 no cost,25,19,female,10,451714,5,12,6,bust,-1,-100,-6,yes,1,1,-16,5,1,290
1452,E1 no cost,25,19,female,11,467349,58,5,8,bank,1,81,3,yes,1,1,-6,4,0,0
1453,E1 no cost,25,19,female,12,483613,74,4,1,bust,-1,-77,-3,no,0,-1,0,9,0,0
1454,E1 no cost,25,19,female,13,508671,11,9,5,bust,-1,-125,-4,yes,1,1,0,8,0,0
1455,E1 no cost,25,19,female,14,526238,26,8,4,bust,-1,-108,-4,yes,1,1,-52,2,1,134
1456,E1 no cost,25,19,female,15,540756,67,2,2,bank,1,81,0,yes,1,1,53,6,0,0
1457,E1 no cost,25,19,female,16,557364,19,6,1,bust,-1,-48,-5,yes,1,1,-125,4,1,368
1458,E1 no cost,25,19,female,17,571472,92,4,10,bank,1,49,6,yes,1,1,-21,7,1,434
1459,E1 no cost,25,19,female,18,589950,62,7,12,bank,1,131,5,yes,1,1,-44,12,0,0
1460,E1 no cost,25,19,female,19,613002,2,12,11,bust,-1,-27,-1,yes,1,1,17,6,1,408
1461,E1 no cost,25,19,female,20,632077,68,6,7,bank,1,78,1,yes,1,1,0,8,1,512
1462,E1 no cost,25,19,female,21,652512,64,8,11,bank,1,124,3,yes,1,1,-52,9,1,396
1463,E1 no cost,25,19,female,22,673445,44,9,12,bank,1,94,3,yes,1,1,-19,4,0,0
1464,E1 no cost,25,19,female,23,687790,79,4,3,bust,-1,-113,-1,yes,1,1,-124,4,0,0
1465,E1 no cost,25,19,female,24,716925,52,4,3,bust,-1,-116,-1,yes,1,1,-46,5,0,0
1466,E1 no cost,25,19,female,25,735717,46,5,4,bust,-1,-91,-1,yes,1,1,-43,5,1,235
1467,E1 no cost,25,19,female,26,753999,47,5,6,bank,1,63,1,yes,1,1,32,10,1,140
1468,E1 no cost,25,19,female,27,773697,14,10,11,bank,1,110,1,yes,1,1,0,6,0,0
1469,E1 no cost,25,19,female,28,800689,25,6,1,bust,-1,-101,-5,yes,1,1,0,5,1,300
1470,E1 no cost,25,19,female,29,815802,60,5,9,bank,1,91,4,yes,1,1,41,5,1,415
1471,E1 no cost,25,19,female,30,831105,83,5,8,bank,1,68,3,yes,1,1,0,3,0,0
1472,E1 no cost,25,19,female,31,843694,43,3,1,bust,-1,-65,-2,yes,1,1,0,2,1,86
1473,E1 no cost,25,19,female,32,860342,43,2,7,bank,1,84,5,yes,1,1,0,5,0,0
1474,E1 no cost,25,19,female,33,874762,33,5,0,bust,-1,-99,-5,yes,1,1,0,9,0,0
1475,E1 no cost,25,19,female,34,894079,45,9,0,bust,-1,-113,-9,yes,1,1,0,3,1,138
1476,E1 no cost,25,19,female,35,936765,46,3,9,bank,1,97,6,yes,1,1,0,4,1,104
1477,E1 no cost,25,19,female,36,984152,26,4,8,bank,1,88,4,yes,1,1,69,9,0,0
1478,E1 no cost,25,19,female,37,1014556,15,9,5,bust,-1,-98,-4,yes,1,1,-48,3,1,141
1479,E1 no cost,25,19,female,38,1030109,47,3,8,bank,1,58,5,yes,1,1,-83,6,0,0
1480,E1 no cost,25,19,female,39,1045852,56,6,5,bust,-1,-66,-1,yes,1,1,0,10,0,0
1481,E1 no cost,25,19,female,40,1092786,4,10,9,bust,-1,-83,-1,yes,1,1,-49,6,1,126
1482,E1 no cost,25,19,female,41,1119224,21,6,11,bank,1,58,5,yes,1,1,-82,4,1,268
1483,E1 no cost,25,19,female,42,1176059,67,4,6,bank,1,68,2,yes,1,1,28,8,1,160
1484,E1 no cost,25,19,female,43,1192060,20,8,8,bank,1,63,0,yes,1,1,110,5,1,220
1485,E1 no cost,25,19,female,44,1210191,44,5,11,bank,1,68,6,yes,1,1,0,8,0,0
1486,E1 no cost,25,19,female,45,1228778,7,8,6,bust,-1,-103,-2,yes,1,1,-23,5,1,345
1487,E1 no cost,25,19,female,46,1242729,69,5,9,bank,1,80,4,yes,1,1,41,9,0,0
1488,E1 no cost,25,19,female,47,1261498,55,9,2,bust,-1,-71,-7,yes,1,1,0,5,1,130
1489,E1 no cost,25,19,female,48,1276902,26,5,5,bank,1,69,0,yes,1,1,0,3,1,225
1490,E1 no cost,25,19,female,49,1302491,75,3,6,bank,1,50,3,yes,1,1,38,7,0,0
1491,E1 no cost,25,19,female,50,1341111,57,7,5,bust,-1,-65,-2,yes,1,1,-67,6,1,360
1492,E1 no cost,25,19,female,51,1358740,60,6,6,bank,1,92,0,yes,1,1,46,12,0,0
1493,E1 no cost,25,19,female,52,1378696,3,12,8,bust,-1,-80,-4,yes,1,1,-62,9,0,0
1494,E1 no cost,25,19,female,53,1396355,4,9,2,bust,-1,-71,-7,yes,1,1,-57,2,0,0
1495,E1 no cost,25,19,female,54,1409356,68,2,0,bust,-1,-93,-2,yes,1,1,-49,3,1,60
1496,E1 no cost,25,19,female,55,1425552,20,3,4,bank,1,66,1,yes,1,1,-35,4,1,352
1497,E1 no cost,25,19,female,56,1441993,88,4,6,bank,1,-56,2,yes,1,1,-36,6,1,228
1498,E1 no cost,25,19,female,57,1472781,38,6,6,bank,1,62,0,yes,1,1,67,10,0,0
1499,E1 no cost,25,19,female,58,1496451,4,10,9,bust,-1,-109,-1,yes,1,1,-39,8,1,136
1500,E1 no cost,25,19,female,59,1515278,17,8,11,bank,1,80,3,yes,1,1,76,NA,NA,NA
1501,E1 no cost,26,20,female,0,8250003,60,5,1,bust,-1,-82,-4,yes,1,1,-13,6,1,588
1502,E1 no cost,26,20,female,1,8280593,98,6,9,bank,1,-60,3,yes,1,1,-28,3,0,0
1503,E1 no cost,26,20,female,2,11824905,71,3,1,bust,-1,-21,-2,no,0,-1,-20,7,1,329
1504,E1 no cost,26,20,female,3,11847432,47,7,8,bank,1,-27,1,no,0,-1,-6,4,0,0
1505,E1 no cost,26,20,female,4,11864921,10,4,2,bust,-1,-95,-2,yes,1,1,-36,7,1,553
1506,E1 no cost,26,20,female,5,11887357,79,7,12,bank,1,-22,5,no,0,-1,-36,2,0,0
1507,E1 no cost,26,20,female,6,11906552,64,2,0,bust,-1,-63,-2,no,0,-1,-44,7,1,630
1508,E1 no cost,26,20,female,7,11922799,90,7,8,bank,1,-21,1,no,0,-1,-24,2,1,184
1509,E1 no cost,26,20,female,8,11950841,92,2,4,bank,1,30,2,no,0,-1,37,4,1,352
1510,E1 no cost,26,20,female,9,12929744,88,4,5,bank,1,112,1,yes,1,1,100,6,0,0
1511,E1 no cost,26,20,female,10,12950338,77,6,1,bust,-1,-52,-5,no,0,-1,-2,10,1,50
1512,E1 no cost,26,20,female,11,12972336,5,10,12,bank,1,110,2,yes,1,1,-36,4,0,0
1513,E1 no cost,26,20,female,12,13002805,29,4,2,bust,-1,-87,-2,no,0,-1,-12,11,0,0
1514,E1 no cost,26,20,female,13,13037792,2,11,10,bust,-1,-77,-1,yes,1,1,-23,4,1,148
1515,E1 no cost,26,20,female,14,13051965,37,4,10,bank,1,58,6,yes,1,1,-59,7,0,0
1516,E1 no cost,26,20,female,15,13081237,77,7,0,bust,-1,-76,-7,yes,1,1,-164,4,1,308
1517,E1 no cost,26,20,female,16,13099847,77,4,10,bank,1,101,6,yes,1,1,-123,3,1,93
1518,E1 no cost,26,20,female,17,13127052,31,3,10,bank,1,92,7,no,0,-1,4,10,0,0
1519,E1 no cost,26,20,female,18,13147311,59,10,6,bust,-1,-200,-4,yes,1,1,-14,7,0,0
1520,E1 no cost,26,20,female,19,13162738,9,7,3,bust,-1,-39,-4,no,0,-1,-21,5,1,230
1521,E1 no cost,26,20,female,20,13204218,46,5,11,bank,1,123,6,yes,1,1,-110,4,1,252
1522,E1 no cost,26,20,female,21,13218205,63,4,6,bank,1,127,2,yes,1,1,44,5,0,0
1523,E1 no cost,26,20,female,22,13239691,56,5,3,bust,-1,-56,-2,yes,1,1,-42,5,1,80
1524,E1 no cost,26,20,female,23,13281455,16,5,9,bank,1,129,4,no,0,-1,-46,5,0,0
1525,E1 no cost,26,20,female,24,13312690,21,5,1,bust,-1,-113,-4,no,0,-1,0,4,1,32
1526,E1 no cost,26,20,female,25,13431855,8,4,6,bank,1,22,2,yes,1,1,31,5,1,470
1527,E1 no cost,26,20,female,26,13505652,94,5,8,bank,1,88,3,yes,1,1,18,8,1,632
1528,E1 no cost,26,20,female,27,13660633,79,8,10,bank,1,159,2,yes,1,1,46,6,0,0
1529,E1 no cost,26,20,female,28,13684877,18,6,4,bust,-1,-62,-2,no,0,-1,0,9,1,720
1530,E1 no cost,26,20,female,29,13704428,80,9,11,bank,1,200,2,yes,1,1,8,5,0,0
1531,E1 no cost,26,20,female,30,13719537,99,5,1,bust,-1,-94,-4,yes,1,1,-64,7,0,0
1532,E1 no cost,26,20,female,31,13741967,57,7,2,bust,-1,-113,-5,no,0,-1,0,4,0,0
1533,E1 no cost,26,20,female,32,13754686,86,4,3,bust,-1,-45,-1,no,0,-1,0,4,0,0
1534,E1 no cost,26,20,female,33,13768635,28,4,0,bust,-1,-170,-4,no,0,-1,0,6,1,348
1535,E1 no cost,26,20,female,34,13789908,58,6,10,bank,1,115,4,yes,1,1,-27,7,0,0
1536,E1 no cost,26,20,female,35,13814648,2,7,3,bust,-1,-57,-4,no,0,-1,-41,7,1,266
1537,E1 no cost,26,20,female,36,13839672,38,7,10,bank,1,135,3,yes,1,1,-13,6,0,0
1538,E1 no cost,26,20,female,37,13856220,28,6,1,bust,-1,80,-5,no,0,-1,-106,5,1,345
1539,E1 no cost,26,20,female,38,13881501,69,5,9,bank,1,89,4,no,0,-1,0,5,1,290
1540,E1 no cost,26,20,female,39,13899676,58,5,11,bank,1,-34,6,no,0,-1,54,6,1,54
1541,E1 no cost,26,20,female,40,13917814,9,6,7,bank,1,58,1,yes,1,1,57,9,0,0
1542,E1 no cost,26,20,female,41,13943544,88,9,6,bust,-1,-90,-3,no,0,-1,-104,5,1,425
1543,E1 no cost,26,20,female,42,13968430,85,5,8,bank,1,129,3,no,0,-1,93,8,0,0
1544,E1 no cost,26,20,female,43,13987699,72,8,2,bust,-1,78,-6,no,0,-1,-127,6,0,0
1545,E1 no cost,26,20,female,44,14006419,17,6,3,bust,-1,-121,-3,no,0,-1,-83,9,0,0
1546,E1 no cost,26,20,female,45,14027388,23,9,7,bust,-1,-132,-2,no,0,-1,-138,6,1,72
1547,E1 no cost,26,20,female,46,14055777,12,6,12,bank,1,-88,6,no,0,-1,-16,9,1,441
1548,E1 no cost,26,20,female,47,14079992,49,9,10,bank,1,112,1,no,0,-1,104,11,0,0
1549,E1 no cost,26,20,female,48,14122011,4,11,10,bust,-1,-92,-1,no,0,-1,-88,8,0,0
1550,E1 no cost,26,20,female,49,14143812,36,8,2,bust,-1,-53,-6,no,0,-1,0,4,1,104
1551,E1 no cost,26,20,female,50,14167234,26,4,11,bank,1,141,7,no,0,-1,58,8,0,0
1552,E1 no cost,26,20,female,51,14217787,57,8,2,bust,-1,-80,-6,yes,1,1,-114,9,0,0
1553,E1 no cost,26,20,female,52,14236347,84,9,7,bust,-1,-149,-2,no,0,-1,0,10,0,0
1554,E1 no cost,26,20,female,53,14259691,6,10,8,bust,-1,-100,-2,no,0,-1,-81,8,1,256
1555,E1 no cost,26,20,female,54,14288651,32,8,8,bank,1,134,0,no,0,-1,170,8,0,0
1556,E1 no cost,26,20,female,55,14309578,73,8,5,bust,-1,-128,-3,no,0,-1,0,7,1,315
1557,E1 no cost,26,20,female,56,14327137,45,7,12,bank,1,196,5,no,0,-1,0,9,0,0
1558,E1 no cost,26,20,female,57,14350292,65,9,6,bust,-1,-113,-3,no,0,-1,-102,5,0,0
1559,E1 no cost,26,20,female,58,14373287,15,5,3,bust,-1,-175,-2,no,0,-1,-160,12,0,0
1560,E1 no cost,26,20,female,59,14400314,1,12,3,bust,-1,-152,-9,no,0,-1,-56,NA,NA,NA
1561,E1 no cost,27,18,female,0,210133,85,5,9,bank,1,113,4,yes,1,1,-18,7,0,0
1562,E1 no cost,27,18,female,1,237070,49,7,5,bust,-1,-114,-2,no,0,-1,-13,3,1,30
1563,E1 no cost,27,18,female,2,260914,10,3,11,bank,1,55,8,yes,1,1,-49,6,1,354
1564,E1 no cost,27,18,female,3,301908,59,6,12,bank,1,57,6,yes,1,1,-153,3,1,30
1565,E1 no cost,27,18,female,4,333138,10,3,3,bank,1,2,0,no,0,-1,-6,6,1,366
1566,E1 no cost,27,18,female,5,368176,61,6,8,bank,1,75,2,yes,1,1,23,9,0,0
1567,E1 no cost,27,18,female,6,396200,38,9,2,bust,-1,-134,-7,no,0,-1,1,8,1,720
1568,E1 no cost,27,18,female,7,418656,90,8,11,bank,1,135,3,yes,1,1,-83,12,0,0
1569,E1 no cost,27,18,female,8,461413,1,12,6,bust,-1,25,-6,no,0,-1,39,6,1,318
1570,E1 no cost,27,18,female,9,483838,53,6,11,bank,1,35,5,no,0,-1,3,7,0,0
1571,E1 no cost,27,18,female,10,509879,74,7,0,bust,-1,-26,-7,no,0,-1,-2,6,1,234
1572,E1 no cost,27,18,female,11,527046,39,6,7,bank,1,65,1,no,0,-1,4,12,0,0
1573,E1 no cost,27,18,female,12,557235,3,12,2,bust,-1,7,-10,no,0,-1,-2,10,0,0
1574,E1 no cost,27,18,female,13,599269,13,10,2,bust,-1,-25,-8,no,0,-1,-2,6,0,0
